pair_id,category,split,lost_image,found_image,positive_caption,hard_negative_caption
tumbler_095,Tumblers,train,lost_tumbler_95.png,found_tumbler_95.png,"Cream/beige PoliFlask gourd-shaped thermos, matte silicone body with pinched waist, warm brown flat push-on lid with spout tab, ""PoliFlask"" logo on body, pink fluffy pom-pom charm with dangling legs attached via carabiner","Cream/beige PoliFlask gourd-shaped thermos, matte silicone body with pinched waist, olive green flat push-on lid with spout tab, ""PoliFlask"" logo on body, pink fluffy pom-pom charm with dangling legs attached via carabiner"
tumbler_096,Tumblers,test,lost_tumbler_96.png,found_tumbler_96.png,"White PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap","White PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, leather loop handle"
tumbler_097,Tumblers,train,lost_tumbler_97.png,found_tumbler_97.png,"Matte black PoliFlask insulated coffee tumbler, smooth powder-coat finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap","Matte black PoliFlask insulated coffee tumbler, glossy lacquer finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap"
tumbler_098,Tumblers,train,lost_tumbler_98.png,found_tumbler_98.png,"Pink PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap","Pink PoliFlask insulated coffee tumbler, matte finish, wide barrel cylindrical body with no recessed panel, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap"
tumbler_099,Tumblers,train,lost_tumbler_99.png,found_tumbler_99.png,"Pale lavender PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap","Pale lavender PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, matte black rim band, white flip-tab snap lid, woven wrist strap"
tumbler_100,Tumblers,test,lost_tumbler_100.png,found_tumbler_100.png,"Olive green PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, white flip-tab snap lid, woven wrist strap","Olive green PoliFlask insulated coffee tumbler, matte finish, straight tapered body, recessed rectangular panel on side, snowflake logo above ""PoliFlask"" text, silver stainless rim band, push-button flip lid with no tab, woven wrist strap"
charger_001,Chargers,train,lost_charger_01.jpg,found_charger_01.jpg,"White Xiaomi 67W wall charger, square blocky adapter, with a matching white USB cable featuring a red-accented USB-A connector end.","White Xiaomi 120W wall charger, square blocky adapter, with a matching white USB cable featuring a red-accented USB-A connector end."
charger_002,Chargers,train,lost_charger_02.jpg,found_charger_02.jpg,"Black Samsung Super Fast Charging wall charger, 45W PD, matte plastic finish,  with a black attached USB-C cable and Samsung brand sticker on the body.","Black Samsung Super Fast Charging wall charger, 45W PD, glossy plastic finish, with a black attached USB-C cable and Samsung brand sticker on the body."
charger_003,Chargers,train,lost_charger_03.jpg,found_charger_03.jpg,"White Apple 20W USB-C wall charger, rounded rectangular shape, embossed Apple logo on back, with a coiled white Lightning cable.","White Apple 30W USB-C wall charger, rounded rectangular shape, embossed Apple logo on back, with a coiled white Lightning cable."
charger_004,Chargers,train,lost_charger_04.jpg,found_charger_04.jpg,"White BAVIN wall charger, rounded square shape, matte plastic finish, ""Adaptive  Fast Charging"" lightning bolt logo printed on face, with a white USB-C cable.","White BAVIN wall charger, rounded square shape, matte plastic finish, ""Super Fast Charging"" lightning bolt logo printed on face, with a white USB-C cable."
charger_005,Chargers,train,lost_charger_05.jpg,found_charger_05.jpg,"Black square wall charger, matte finish, with a thick black cable bundled using a small leather cable tie, and rose gold-accented USB-C and Lightning connectors on each end.","Black square wall charger, matte finish, with a thick black cable bundled using a small velcro cable tie, and rose gold-accented USB-C and Lightning connectors on each end."
charger_006,Chargers,train,lost_charger_06.jpg,found_charger_06.jpg,"White UGREEN square wall charger, glossy plastic finish, with a white USB-C to Lightning cable with ""UGREEN"" printed on the Lightning connector end.","Black UGREEN square wall charger, glossy plastic finish, with a white USB-C to Lightning cable with ""UGREEN"" printed on the Lightning connector end."
charger_007,Chargers,train,lost_charger_07.jpg,found_charger_07.jpg,"Black UGREEN compact square wall charger, glossy plastic finish, with visible scratches/scuff marks on the surface.","White UGREEN compact square wall charger, glossy plastic finish, with visible scratches/scuff marks on the surface."
charger_008,Chargers,train,lost_charger_08.jpg,found_charger_08.jpg,"Dark gray square wall charger, 140W, matte-textured finish with rounded corners, paired with a thick black braided USB-C cable and a velcro cable strap.","Dark gray square wall charger, 65W, matte-textured finish with rounded corners, paired with a thick black braided USB-C cable and a velcro cable strap."
charger_009,Chargers,train,lost_charger_09.jpg,found_charger_09.jpg,"Silver-gray UGREEN Nexode Pro 100W GaN wall charger, brushed aluminum-look finish, compact square shape with ""UGREEN"" and ""100W Nexode Pro"" text clearly printed on the face.","Silver-gray UGREEN Nexode Pro 65W GaN wall charger, brushed aluminum-look finish, compact square shape with ""UGREEN"" and ""65W Nexode Pro"" text clearly printed on the face."
charger_010,Chargers,train,lost_charger_10.jpg,found_charger_10.jpg,"Dark gray UGREEN rounded capsule-shaped wall charger, two-tone matte metallic finish, compact pill-shaped body with a black base section.","Dark gray UGREEN rounded capsule-shaped wall charger, two-tone glossy metallic finish, compact pill-shaped body with a black base section."
charger_011,Chargers,train,lost_charger_11.jpg,found_charger_11.jpg,"Dark navy-gray square wall charger, matte finish, paired with a gray braided USB-C to USB-C cable with gunmetal-colored connectors.","Dark navy-gray square wall charger, matte finish, paired with a black smooth USB-C to USB-C cable with gunmetal-colored connectors."
charger_012,Chargers,train,lost_charger_12.jpg,found_charger_12.jpg,"Black square wall charger, matte finish, ""Super Fast Charging"" lightning bolt logo clearly printed on the front face, with a black smooth USB-C cable.","Black square wall charger, matte finish, ""Adaptive Fast Charging"" lightning bolt logo clearly printed on the front face, with a black smooth USB-C cable."
charger_013,Chargers,train,lost_charger_13.jpg,found_charger_13.jpg,"White Samsung square wall charger, matte plastic finish, ""SAMSUNG"" text printed on the body, with a white smooth USB-C cable.","White Samsung square wall charger, matte plastic finish, ""SAMSUNG"" text printed on the body, with a black smooth USB-C cable."
charger_014,Chargers,train,lost_charger_14.jpg,found_charger_14.jpg,"White rounded-rectangular wall charger, matte finish, compact square profile, with a white USB-C cable.","White rounded-rectangular wall charger, matte finish, compact square profile, with a black USB-C cable."
charger_015,Chargers,train,lost_charger_15.jpg,found_charger_15.jpg,"White compact square wall charger, matte finish with slightly rounded corners, with a white smooth cable featuring a Lightning connector end.","White compact square wall charger, matte finish with slightly rounded corners, with a black smooth cable featuring a Lightning connector end."
charger_016,Chargers,train,lost_charger_16.jpg,found_charger_16.jpg,"White Apple 30W wall charger, matte finish, ""30W"" and Apple logo embossed on the prong face, with a white smooth USB-C to Lightning cable.","White Apple 20W wall charger, matte finish, ""20W"" and Apple logo embossed on the prong face, with a white smooth USB-C to Lightning cable."
charger_017,Chargers,train,lost_charger_17.jpg,found_charger_17.jpg,"White Apple rounded-rectangular wall charger, matte finish, with a white braided USB-C to USB-C cable.","White Apple rounded-rectangular wall charger, matte finish, with a white smooth USB-C to USB-C cable."
charger_018,Chargers,train,lost_charger_18.jpg,found_charger_18.jpg,"White Apple square wall charger, matte finish, ""35W"" embossed on the prong face, with a white smooth USB-C to Lightning cable.","White Apple square wall charger, matte finish, ""30W"" embossed on the prong face, with a white smooth USB-C to Lightning cable."
charger_019,Chargers,train,lost_charger_19.jpg,found_charger_19.jpg,"Black Samsung compact square wall charger, matte plastic finish, with a black smooth USB-C to USB-C cable.","White Samsung compact square wall charger, matte plastic finish, with a black smooth USB-C to USB-C cable."
charger_020,Chargers,train,lost_charger_20.jpg,found_charger_20.jpg,"White Samsung compact square wall charger, matte plastic finish, with a white smooth USB-C cable.","White Samsung compact square wall charger, matte plastic finish, with a black smooth USB-C cable."
charger_021,Chargers,train,lost_charger_21.jpg,found_charger_21.jpg,"Black square wall charger, matte finish, with a black smooth USB-C to USB-C cable.","White square wall charger, matte finish, with a black smooth USB-C to USB-C cable."
charger_022,Chargers,train,lost_charger_22.jpg,found_charger_22.jpg,"White large square wall charger, matte plastic finish, rounded corners, with a white smooth USB-C cable.","White compact square wall charger, matte plastic finish, rounded corners, with a white smooth USB-C cable."
charger_023,Chargers,train,lost_charger_23.jpg,found_charger_23.jpg,"BAVIN Rounded Compact Charger (Images 2 & 7)White BAVIN rounded compact wall charger, glossy plastic finish, with a white smooth USB-A to USB-C cable.","White BAVIN rounded compact wall charger, matte plastic finish, with a white smooth USB-A to USB-C cable."
charger_024,Chargers,train,lost_charger_24.jpg,found_charger_24.jpg,"White BAVIN square wall charger, ""Adaptive Fast Charging"" lightning bolt logo on face, with a white smooth cable.","White BAVIN square wall charger, ""Adaptive Fast Charging"" lightning bolt logo on face, with a black smooth cable."
charger_025,Chargers,train,lost_charger_25.jpg,found_charger_25.jpg,"White Alibaba square wall charger, cursive ""Alibaba"" script text on face, with a white smooth cable.","White Alibaba rounded wall charger, cursive ""Alibaba"" script text on face, with a white smooth cable."
charger_026,Chargers,train,lost_charger_26.jpg,found_charger_26.jpg,"White Vivo compact square wall charger, ""vivo"" text on face, with a white smooth USB-C cable.","Black Vivo compact square wall charger, ""vivo"" text on face, with a white smooth USB-C cable."
charger_027,Chargers,train,lost_charger_27.jpg,found_charger_27.jpg,"Yellow 120W square wall charger, matte plastic finish, with a black braided cable and yellow-accented connector housings on both ends.","Yellow 65W square wall charger, matte plastic finish, with a black braided cable and yellow-accented connector housings on both ends."
charger_028,Chargers,train,lost_charger_28.jpg,found_charger_28.jpg,"Yellow 120W square wall charger, matte plastic finish, with a black braided cable and yellow-accented connector housings on both ends.","White Infinix compact rounded wall charger, matte plastic finish, with a white smooth USB-C cable."
